student_id,subject_id,mark
42285,588,3
62547,993,3
41416,555,3
51130,772,3
58061,290,3
73257,20,3
81358,596,3
55107,196,3
65299,806,3
9375,305,3
85060,234,3
40522,326,3
28787,457,3
20918,617,3
85643,628,3
71917,598,3
29881,129,3
94772,58,3
80644,871,3
99138,972,3
89366,321,3
29464,661,3
32755,176,3
77223,445,3
1656,604,3
21794,694,3
66723,933,3
90865,795,3
24759,902,3
49703,599,3
77569,297,3
35051,316,3
49975,562,3
87194,392,3
98104,527,3
74977,931,3
25536,588,3
82573,324,3
97906,985,3
7340,48,3
36209,830,3
51075,996,3
7764,666,3
68289,718,3
59998,795,3
78509,927,3
49304,498,3
72379,242,3
27647,950,3
44628,372,3
77085,426,3
20947,510,3
84629,470,3
53551,672,3
16398,572,3
4429,226,3
49647,194,3
25713,580,3
78610,638,3
56635,235,3
17591,631,3
95837,912,3
61810,391,3
98109,938,3
73833,957,3
70660,560,3
13996,232,3
44346,949,3
27310,514,3
96550,423,3
97226,280,3
48346,360,3
97050,206,3
57848,426,3
24343,515,3
60011,519,3
72356,80,3
91963,426,3
32236,732,3
11714,685,3
44585,652,3
41387,9,3
22129,255,3
78490,736,3
878,561,3
88897,200,3
92230,673,3
22316,242,3
79308,53,3
23390,161,3
35923,853,3
26214,133,3
86810,829,3
59631,379,3
2492,938,3
72427,910,3
19613,433,3
24711,195,3
40336,223,3
62327,621,3
80531,987,3
97076,426,3
83388,746,3
3240,21,3
92789,326,3
73101,199,3
47,69,3
98863,38,3
9473,113,3
50802,858,3
36292,245,3
55034,791,3
17015,55,3
46068,890,3
43607,164,3
16197,319,3
71813,672,3
10740,623,3
81444,816,3
36606,876,3
22420,326,3
51891,669,3
16170,378,3
90273,561,3
79027,540,3
97753,553,3
31520,932,3
78969,790,3
88548,256,3
65678,736,3
44182,804,3
19946,237,3
27636,917,3
63647,1,3
33384,815,3
88036,317,3
37358,837,3
7558,51,3
52063,435,3
70143,633,3
15403,505,3
56069,461,3
96596,591,3
61388,701,3
37978,679,3
85124,456,3
7495,6,3
53899,283,3
71019,366,3
23485,679,3
2857,575,3
8032,482,3
30000,773,3
35470,914,3
77972,759,3
62870,696,3
1079,669,3
56146,626,3
47554,615,3
74268,850,3
356,731,3
50132,585,3
35169,300,3
43713,551,3
62003,720,3
21211,759,3
76324,82,3
38107,224,3
82333,467,3
65542,605,3
27366,557,3
25979,351,3
81430,279,3
949,277,3
17588,574,3
29594,941,3
53758,264,3
69819,979,3
42423,622,3
90256,678,3
17781,696,3
32886,164,3
76005,360,3
90744,398,3
34913,754,3
27413,205,3
89130,527,3
4221,118,3
1167,575,3
15365,835,3
67621,911,3
5617,831,3
70164,847,3
12422,536,3
53713,630,3
37489,349,3
96453,150,3
85664,12,3
59255,136,3
35334,317,3
41604,606,3
64046,232,3
88046,293,3
22373,572,3
24025,767,3
94446,505,3
47572,637,3
35221,189,3
31136,819,3
44981,464,3
233,348,3
82214,708,3
5652,896,3
37956,494,3
30361,741,3
5912,616,3
15909,648,3
9072,877,3
36163,64,3
83922,329,3
58559,431,3
22600,222,3
82835,418,3
6204,888,3
8882,97,3
17030,49,3
10784,252,3
65630,291,3
6556,911,3
84941,461,3
51218,218,3
98723,794,3
22674,78,3
35343,231,3
18527,97,3
2212,2,3
53806,192,3
96898,731,3
20848,929,3
1384,161,3
75351,978,3
41455,550,3
4084,102,3
7858,943,3
92890,754,3
490,471,3
5540,44,3
68920,312,3
62914,543,3
49073,778,3
92385,213,3
20963,600,3
24070,770,3
8948,981,3
47929,460,3
4423,41,3
5536,204,3
94624,958,3
40007,65,3
68841,785,3
18475,550,3
43749,155,3
5382,719,3
76966,764,3
64649,965,3
939,210,3
2141,585,3
50892,435,3
40644,977,3
80017,809,3
58426,552,3
54052,904,3
57750,42,3
51714,990,3
82251,286,3
75793,300,3
5486,391,3
81570,667,3
50356,676,3
74766,32,3
47617,254,3
61887,186,3
71501,106,3
63096,432,3
54711,504,3
18231,686,3
13577,648,3
26195,745,3
68122,768,3
78481,37,3
31647,830,3
12765,41,3
41109,204,3
22750,43,3
93133,424,3
68628,269,3
60598,321,3
96504,612,3
49926,215,3
49086,937,3
32662,930,3
83228,315,3
15737,420,3
85776,771,3
4939,908,3
48407,331,3
46007,994,3
72254,179,3
23949,352,3
62819,628,3
22843,920,3
68345,900,3
12478,99,3
35676,529,3
69944,748,3
50665,915,3
77697,16,3
18691,31,3
91687,604,3
35330,593,3
38409,529,3
63657,629,3
21679,366,3
49286,359,3
21203,104,3
65086,24,3
16567,733,3
51434,851,3
94312,42,3
32328,766,3
36135,771,3
14633,972,3
5804,63,3
69905,290,3
69623,284,3
65206,974,3
47668,266,3
32076,188,3
52730,869,3
17790,693,3
96154,893,3
71057,132,3
72528,66,3
46629,593,3
31173,467,3
88606,818,3
95727,291,3
96195,846,3
71585,41,3
64630,619,3
32178,880,3
53106,737,3
95034,985,3
6810,926,3
79686,11,3
62073,10,3
41699,641,3
11086,221,3
52119,999,3
9879,994,3
398,79,3
2770,145,3
59081,780,3
4661,935,3
41448,889,3
15746,165,3
82739,96,3
86282,230,3
5129,211,3
96703,10,3
34945,851,3
6171,65,3
46250,769,3
96048,30,3
99189,371,3
21920,696,3
3812,364,3
21071,272,3
5934,142,3
46889,976,3
5318,624,3
99121,697,3
84151,353,3
51649,695,3
97032,867,3
80322,871,3
27227,832,3
32808,928,3
90339,139,3
9134,3,3
99811,993,3
93229,907,3
45755,1,3
62136,378,3
50638,522,3
43858,241,3
83438,256,3
99075,197,3
41905,725,3
12466,88,3
50400,750,3
90208,518,3
60317,38,3
65908,346,3
18570,651,3
17093,821,3
97736,465,3
17566,257,3
65275,8,3
64843,513,3
71126,333,3
11480,118,3
99321,604,3
96742,835,3
44491,176,3
39999,805,3
68991,248,3
28758,148,3
66008,329,3
60414,250,3
90436,954,3
77738,947,3
95736,71,3
82690,178,3
40403,10,3
69598,731,3
83581,253,3
25126,958,3
27881,424,3
28987,455,3
13428,389,3
49225,63,3
67757,667,3
89767,443,3
1219,863,3
68599,883,3
99360,964,3
41158,768,3
30869,653,3
25968,499,3
82716,667,3
74451,692,3
86246,911,3
74872,19,3
85416,938,3
46817,239,3
19470,593,3
4827,296,3
19142,722,3
35837,184,3
88445,418,3
70336,71,3
11796,268,3
28179,823,3
19047,245,3
53438,557,3
18644,840,3
90072,65,3
98397,779,3
12558,553,3
16787,504,3
53693,864,3
89427,151,3
3503,350,3
92511,912,3
56839,857,3
54494,657,3
79057,172,3
99592,983,3
26319,719,3
40390,992,3
20046,114,3
24355,653,3
34516,640,3
96256,152,3
44263,975,3
13647,416,3
31983,581,3
80464,377,3
38518,541,3
24760,631,3
57600,631,3
25683,724,3
44987,325,3
67079,200,3
75867,828,3
85272,553,3
20086,127,3
37051,84,3
81853,396,3
98725,858,3
50006,98,3
97519,387,3
13249,186,3
35307,686,3
71685,649,3
87910,46,3
31165,532,3
87241,47,3
12762,206,3
94607,438,3
6238,463,3
9172,171,3
793,783,3
50025,720,3
75718,847,3
21306,654,3
3091,939,3
18732,675,3
12483,628,3
50465,847,3
97321,187,3
92208,291,3
62425,625,3
27863,871,3
10787,811,3
62022,116,3
6424,914,3
11205,915,3
97901,875,3
14060,966,3
5140,503,3
26035,527,3
61997,835,3
21615,589,3
95669,752,3
8735,80,3
51367,505,3
85188,440,3
62925,861,3
24864,943,3
43698,484,3
93524,227,3
32658,847,3
27841,1,3
64185,848,3
52330,156,3
43063,891,3
92278,627,3
3067,200,3
290,631,3
26258,371,3
14145,779,3
37029,22,3
70034,761,3
57985,236,3
23228,210,3
60727,106,3
10836,818,3
62005,514,3
19597,904,3
30503,324,3
61849,16,3
38810,500,3
22060,153,3
63783,730,3
56366,343,3
95791,798,3
47056,396,3
96005,155,3
84062,521,3
24842,175,3
49735,395,3
1552,961,3
87545,844,3
52338,387,3
57192,471,3
92051,57,3
46507,238,3
3822,834,3
69128,658,3
7559,547,3
80396,972,3
1701,141,3
69381,548,3
17224,83,3
27987,947,3
57219,388,3
46562,920,3
9370,783,3
1070,459,3
50902,324,3
35782,800,3
73061,719,3
97425,555,3
75272,227,3
78970,293,3
15199,758,3
91911,119,3
17793,610,3
51401,710,3
4243,7,3
77416,185,3
7864,814,3
65749,549,3
59444,598,3
35363,713,3
95675,304,3
78067,858,3
67352,590,3
3263,180,3
66935,217,3
22567,931,3
64872,978,3
28435,711,3
87300,494,3
65955,325,3
43709,824,3
93394,557,3
69832,262,3
98055,101,3
1876,46,3
9268,988,3
21862,369,3
28460,705,3
65149,672,3
1209,907,3
49169,14,3
68399,595,3
29285,735,3
60285,527,3
40103,668,3
44704,266,3
84390,780,3
87645,441,3
85503,153,3
16272,283,3
81336,686,3
78336,489,3
32965,335,3
27892,800,3
67329,616,3
99604,883,3
85643,205,3
92786,169,3
85788,615,3
30934,829,3
23622,130,3
77450,789,3
31599,618,3
79123,118,3
21459,565,3
25362,203,3
11448,859,3
8265,306,3
47805,885,3
22674,925,3
51364,21,3
743,43,3
79976,898,3
30,680,3
85743,66,3
47598,713,3
14685,604,3
74786,195,3
17413,154,3
37497,297,3
32307,90,3
30567,278,3
42503,207,3
31079,454,3
99889,115,3
303,225,3
99092,3,3
91486,80,3
46157,766,3
53584,833,3
84586,425,3
92229,677,3
57371,552,3
98997,51,3
8090,836,3
10769,749,3
79102,171,3
58277,384,3
73177,408,3
37098,844,3
27164,889,3
63317,465,3
70204,77,3
58813,429,3
45346,1,3
66609,834,3
17080,354,3
74476,745,3
96076,263,3
30796,191,3
58146,203,3
27582,718,3
13227,448,3
12136,406,3
64374,203,3
25491,130,3
34326,66,3
76550,200,3
49499,527,3
71165,672,3
98831,394,3
16792,7,3
96577,178,3
78937,534,3
87271,50,3
34446,101,3
92041,706,3
65765,964,3
69479,816,3
21746,781,3
1737,421,3
16930,133,3
78627,476,3
51521,289,3
10049,554,3
18799,892,3
54197,151,3
60247,791,3
6805,331,3
76124,473,3
22402,748,3
9115,772,3
61093,703,3
93667,558,3
34570,405,3
18212,557,3
59299,507,3
85182,675,3
76561,415,3
80876,102,3
58219,26,3
550,291,3
55485,10,3
41864,577,3
23433,605,3
80065,257,3
54983,886,3
1857,169,3
26756,372,3
76652,326,3
48385,802,3
11402,355,3
62251,340,3
87590,627,3
62895,175,3
73379,617,3
3795,964,3
24332,259,3
2890,564,3
3638,738,3
46798,788,3
42476,934,3
58719,121,3
5919,178,3
27204,674,3
22566,390,3
3658,534,3
265,728,3
19898,241,3
38687,86,3
67638,586,3
19502,408,3
86403,204,3
15485,147,3
81937,978,3
24156,971,3
95664,803,3
86287,999,3
16429,465,3
32322,226,3
23168,201,3
45996,383,3
31431,77,3
41972,362,3
75435,881,3
25753,184,3
57376,957,3
95821,430,3
61684,813,3
39810,31,3
77920,541,3
54528,923,3
46198,360,3
19483,927,3
31902,537,3
98859,109,3
81700,906,3
30992,749,3
42503,274,3
75331,843,3
566,916,3
32340,640,3
20700,209,3
44088,795,3
15388,379,3
37499,639,3
84027,628,3
46827,581,3
66053,469,3
71006,121,3
17621,708,3
2665,189,3
84795,995,3
62082,781,3
15953,376,3
45819,156,3
23819,50,3
87677,913,3
86432,537,3
92234,663,3
2943,497,3
30885,265,3
30758,128,3
1913,527,3
99691,220,3
80553,309,3
1275,203,3
42085,472,3
1544,300,3
30141,163,3
67593,925,3
72517,591,3
81064,850,3
2433,151,3
18076,219,3
99069,879,3
36824,59,3
13013,909,3
85796,608,3
1860,294,3
29126,7,3
53799,343,3
31083,272,3
56198,994,3
9353,988,3
28447,240,3
54722,25,3
10204,933,3
42313,546,3
87222,867,3
25961,792,3
14621,733,3
6388,643,3
92156,680,3
6554,806,3
77059,37,3
40878,573,3
77223,471,3
54566,190,3
86139,115,3
58544,439,3
64525,303,3
90078,947,3
90731,221,3
37696,626,3
81146,37,3
3962,652,3
9483,463,3
61431,487,3
28861,600,3
7143,203,3
7848,336,3
20360,420,3
86107,869,3
66582,501,3
77118,395,3
92378,734,3
94608,821,3
28819,491,3
11082,31,3
88216,612,3
71151,836,3
6940,299,3
10363,608,3
62304,179,3
41992,429,3
94080,843,3
47495,365,3
39112,126,3
6560,790,3
26610,93,3
68887,978,3
74251,954,3
33480,702,3
55619,820,3
53650,323,3
67958,868,3
1318,170,3
72292,407,3
48043,321,3
63740,4,3
44403,837,3
22687,934,3
52511,677,3
29639,606,3
99530,918,3
74001,854,3
73748,386,3
78389,253,3
20155,965,3
1028,262,3
95505,697,3
58858,113,3
61125,310,3
44359,155,3
58692,717,3
4647,727,3
70268,740,3
90823,900,3
58619,660,3
59232,26,3
62795,515,3
84078,341,3
44334,407,3
56203,129,3
41342,294,3
73115,197,3
35875,155,3
8323,308,3
16814,47,3
8022,3,3
39803,19,3
42065,815,3
77554,746,3
65542,603,3
68186,141,3
92077,495,3
38624,855,3
4848,234,3
72988,545,3
89365,672,3
11112,363,3
35458,164,3
26069,992,3
59191,955,3
16068,703,3
91744,401,3
91000,248,3
19145,694,3
98885,350,3
41407,691,3
43238,882,3
8095,544,3
91657,327,3
50184,660,3
12778,794,3
1235,887,3
31828,812,3
4032,983,3
74250,919,3
25697,366,3
32446,846,3
20735,160,3
37732,80,3
31197,1,3
19029,408,3
4997,64,3
24793,976,3
25514,96,3
12754,392,3
64822,339,3
57085,659,3
16221,178,3
20004,920,3
82570,635,3
37120,7,3
6930,850,3
83800,692,3
76948,10,3
35268,70,3
42368,80,3
17549,729,3
53440,741,3
11251,29,3
77381,850,3
26488,422,3
65369,884,3
6675,59,3
32276,810,3
76863,801,3
57235,809,3
6263,776,3
86730,650,3
6678,836,3
47031,956,3
34470,65,3
71275,505,3
4774,699,3
66135,357,3
22545,852,3
9540,766,3
69068,540,3
12272,711,3
30264,398,3
43555,587,3
82429,596,3
72008,978,3
80328,56,3
6378,525,3
92268,401,3
81905,642,3
98705,971,3
32543,779,3
60339,222,3
76905,410,3
81480,612,3
13824,837,3
92009,505,3
17286,292,3
64300,627,3
10803,200,3
65413,484,3
97451,449,3
97612,499,3
68484,117,3
39301,35,3
18973,249,3
99844,784,3
65894,899,3
92282,814,3
36113,682,3
40107,495,3
4311,115,3
35133,840,3
49655,162,3
94369,236,3
11859,780,3
6413,453,3
10313,110,3
74567,995,3
61920,52,3
93625,615,3
66408,284,3
73412,350,3
71923,838,3
74874,502,3
22605,715,3
74784,804,3
42138,297,3
77478,298,3
60638,298,3
34191,732,3
52938,560,3
52174,280,3
76733,385,3
33859,345,3
96925,355,3
79322,520,3
92092,871,3
59995,515,3
58728,889,3
23555,128,3
79957,377,3
62008,220,3
7523,704,3
71223,980,3
60442,83,3
61428,805,3
77810,813,3
83978,421,3
54116,929,3
22913,934,3
96564,532,3
37746,539,3
50860,349,3
66608,718,3
84431,209,3
82767,995,3
36588,973,3
4228,457,3
27468,959,3
24552,79,3
89618,846,3
4533,746,3
16306,227,3
98454,106,3
80854,112,3
96246,995,3
96992,713,3
61332,863,3
30654,923,3
94213,103,3
1122,263,3
84508,770,3
4550,799,3
44210,664,3
88832,381,3
62743,234,3
21943,312,3
74407,276,3
35602,283,3
80838,739,3
37440,221,3
96453,973,3
18609,963,3
22326,917,3
75017,528,3
16535,725,3
9414,679,3
72892,722,3
61490,267,3
90483,489,3
88904,237,3
63889,68,3
64438,923,3
2472,441,3
330,996,3
76784,993,3
31655,191,3
50093,714,3
13359,645,3
33360,350,3
85511,281,3
85508,334,3
13629,112,3
60518,521,3
7393,70,3
41936,725,3
39534,847,3
23973,588,3
92916,388,3
51,505,3
94549,311,3
70181,170,3
79589,149,3
71537,631,3
28765,711,3
75666,427,3
82193,714,3
77166,938,3
43293,615,3
17600,925,3
15702,136,3
3788,660,3
22706,372,3
7766,623,3
6460,680,3
39064,952,3
62867,173,3
87801,179,3
50240,174,3
7159,269,3
46714,620,3
71585,558,3
27664,250,3
45954,530,3
74503,744,3
34242,707,3
28706,43,3
81605,547,3
98499,279,3
81490,535,3
83764,156,3
34558,610,3
35514,349,3
71975,114,3
82521,169,3
90620,133,3
70031,160,3
11425,784,3
89093,651,3
46888,731,3
53855,462,3
56583,622,3
95167,400,3
8721,987,3
13666,567,3
96097,990,3
11051,79,3
52291,115,3
1911,723,3
87663,455,3
93099,886,3
84228,182,3
98803,260,3
26876,954,3
30056,613,3
10843,977,3
29830,930,3
69438,359,3
13333,16,3
33878,547,3
321,75,3
17431,157,3
74045,295,3
27603,972,3
83095,841,3
41249,223,3
20282,910,3
15372,578,3
29919,237,3
96580,709,3
30513,649,3
64873,266,3
78873,127,3
7168,368,3
83112,23,3
92879,863,3
52780,721,3
84565,136,3
15269,849,3
42012,875,3
57312,774,3
22055,970,3
1880,183,3
24479,624,3
4460,132,3
6261,323,3
56766,371,3
1128,438,3
37226,460,3
7661,496,3
38279,369,3
53729,499,3
9778,610,3
63335,910,3
94043,283,3
69721,801,3
9334,90,3
94062,852,3
54643,562,3
59730,848,3
81037,942,3
16011,862,3
84494,507,3
94939,964,3
50469,934,3
69198,71,3
89104,675,3
50849,983,3
88918,442,3
74642,990,3
25667,500,3
53996,823,3
99500,780,3
84193,852,3
37223,144,3
81487,436,3
4434,854,3
18167,706,3
85299,302,3
28023,271,3
73899,99,3
69589,693,3
94971,964,3
49257,697,3
73396,50,3
36467,137,3
28071,75,3
59801,702,3
44570,75,3
58907,687,3
890,715,3
119,103,3
77730,676,3
66090,865,3
80680,552,3
20049,448,3
35044,488,3
11959,999,3
41362,141,3
38004,250,3
67013,361,3
59025,484,3
78112,733,3
6906,587,3
38812,620,3
53501,791,3
97893,245,3
13707,239,3
35547,889,3
31278,587,3
35731,397,3
83348,990,3
19345,217,3
17529,419,3
71098,282,3
70570,731,3
98747,878,3
24610,401,3
99043,533,3
7913,235,3
26694,468,3
98419,712,3
3379,555,3
70463,342,3
8226,803,3
91235,426,3
29767,650,3
33553,325,3
61220,112,3
42117,843,3
38251,115,3
47371,908,3
56973,727,3
71086,672,3
75069,283,3
77511,164,3
17913,78,3
16476,781,3
43653,931,3
43624,372,3
19395,613,3
17133,322,3
59287,608,3
87482,343,3
38762,587,3
98100,585,3
17194,837,3
39870,242,3
35072,218,3
39676,38,3
80798,134,3
96909,517,3
46524,579,3
30978,183,3
70216,305,3
40770,777,3
60717,456,3
10058,265,3
65317,795,3
94661,820,3
89439,196,3
91836,67,3
34449,419,3
91855,516,3
8175,862,3
39205,696,3
2953,943,3
13822,789,3
63035,707,3
81990,316,3
68871,519,3
85634,415,3
98395,784,3
52630,64,3
12477,688,3
34112,19,3
88006,261,3
43285,917,3
66375,756,3
98969,288,3
33998,525,3
34821,230,3
24671,226,3
66872,408,3
70026,503,3
8202,14,3
64189,289,3
46702,939,3
62297,256,3
88117,193,3
57959,994,3
87803,187,3
25602,776,3
94262,95,3
95538,212,3
18596,732,3
99777,582,3
30555,348,3
67086,873,3
4779,725,3
39561,366,3
78756,90,3
41697,822,3
34118,826,3
64221,699,3
89513,512,3
20179,437,3
18767,883,3
91647,274,3
49700,207,3
95388,209,3
48477,547,3
76063,168,3
43918,769,3
9695,656,3
50583,663,3
80394,775,3
85624,846,3
45072,208,3
42195,871,3
76738,920,3
356,387,3
18558,158,3
46597,135,3
60629,762,3
61291,91,3
85511,411,3
99792,693,3
95203,98,3
76309,35,3
24672,339,3
30713,672,3
29531,94,3
13797,320,3
49628,338,3
1752,250,3
62021,837,3
25535,567,3
20438,769,3
18360,52,3
25556,423,3
81317,220,3
4709,299,3
81898,318,3
95750,717,3
10481,502,3
79023,934,3
27882,143,3
22187,991,3
83626,103,3
62211,112,3
97962,882,3
38251,683,3
84540,970,3
99260,801,3
11989,298,3
37007,100,3
87183,393,3
44198,976,3
92715,591,3
2398,211,3
18846,197,3
95544,977,3
19262,722,3
23636,944,3
89689,286,3
67601,102,3
92215,466,3
63455,750,3
92488,538,3
61815,455,3
89082,821,3
75437,804,3
31435,165,3
1495,178,3
44926,635,3
15291,545,3
93795,251,3
53436,102,3
19325,554,3
48751,31,3
92908,574,3
72674,346,3
20450,143,3
73730,362,3
37357,907,3
62591,186,3
26984,772,3
21514,680,3
60249,357,3
1498,561,3
15776,827,3
87972,86,3
11032,722,3
32513,948,3
20846,201,3
55178,161,3
45589,567,3
33179,218,3
44769,714,3
6275,125,3
40378,190,3
23183,579,3
80365,494,3
68576,516,3
82487,944,3
58999,7,3
31473,51,3
52502,559,3
88163,826,3
87530,432,3
70871,48,3
30087,921,3
82116,976,3
35464,748,3
37325,770,3
90583,507,3
43501,857,3
41472,748,3
79340,878,3
58762,350,3
92568,928,3
44944,977,3
86451,524,3
6469,769,3
85844,960,3
52872,152,3
94204,975,3
33619,440,3
66464,294,3
52471,507,3
12845,234,3
86752,429,3
60513,923,3
58372,42,3
24960,370,3
67723,556,3
77098,265,3
84147,645,3
43453,589,3
48748,785,3
16846,340,3
98077,936,3
40359,990,3
48279,923,3
99587,358,3
33614,87,3
48547,987,3
51164,753,3
31560,287,3
25205,433,3
33174,118,3
11003,415,3
96636,269,3
55358,274,3
25678,288,3
49903,845,3
43992,99,3
41806,3,3
94534,657,3
77378,665,3
94731,152,3
69169,151,3
8894,885,3
23295,370,3
63590,931,3
17234,255,3
90166,816,3
30071,812,3
33654,913,3
34164,165,3
11547,193,3
78482,606,3
745,565,3
53517,410,3
34420,207,3
68515,782,3
8363,773,3
12052,872,3
20789,646,3
22332,355,3
69027,747,3
18462,118,3
21411,851,3
59166,165,3
32839,367,3
48162,956,3
60598,651,3
4554,258,3
35650,994,3
75505,577,3
78268,784,3
89979,845,3
23859,160,3
55144,471,3
74450,492,3
71216,792,3
44211,726,3
73427,617,3
10585,645,3
32949,828,3
85670,459,3
36597,809,3
47985,429,3
74369,243,3
51565,55,3
20042,301,3
78357,644,3
81485,313,3
26956,49,3
50617,794,3
17351,909,3
96696,695,3
65696,379,3
22735,233,3
98402,698,3
89316,219,3
52343,905,3
72323,546,3
91971,42,3
42346,97,3
21397,973,3
32144,570,3
46548,549,3
16834,543,3
8308,556,3
83929,830,3
36745,377,3
60398,982,3
85645,450,3
14768,48,3
86588,234,3
92240,14,3
72887,662,3
14929,428,3
20301,355,3
42121,640,3
77176,81,3
53159,56,3
93078,610,3
74613,465,3
97075,318,3
70691,303,3
64037,161,3
15338,111,3
48629,218,3
15985,401,3
52656,435,3
37349,376,3
44185,334,3
56212,991,3
26771,982,3
831,179,3
16851,496,3
5201,781,3
44686,618,3
4281,46,3
77129,771,3
36330,220,3
30981,597,3
53462,265,3
13245,79,3
13946,885,3
97061,478,3
83883,991,3
57500,475,3
33063,926,3
99680,399,3
33967,791,3
19438,904,3
16788,698,3
16800,634,3
8449,919,3
31044,308,3
84233,73,3
79821,932,3
30414,788,3
37532,979,3
18435,538,3
67917,792,3
94835,945,3
36452,802,3
45835,671,3
67384,491,3
95183,21,3
2484,155,3
72168,541,3
44110,890,3
1814,792,3
91063,983,3
36501,405,3
41516,362,3
75143,478,3
78783,340,3
42213,630,3
19004,424,3
5141,160,3
53917,957,3
42906,507,3
86515,347,3
6016,548,3
26139,309,3
42822,537,3
25691,274,3
5741,933,3
59674,19,3
81833,828,3
76034,859,3
71274,826,3
87543,986,3
30748,886,3
25927,727,3
57445,161,3
21258,762,3
30089,794,3
70667,482,3
4975,832,3
79491,47,3
64112,300,3
86303,549,3
63738,553,3
80328,949,3
54522,798,3
40945,23,3
93847,606,3
48226,459,3
93802,7,3
42418,825,3
36653,513,3
61314,618,3
10365,711,3
83846,575,3
33623,498,3
49900,162,3
81745,640,3
63007,856,3
45202,159,3
62376,925,3
13894,213,3
39680,437,3
54765,932,3
77833,306,3
24613,100,3
85724,146,3
21966,439,3
66043,607,3
34375,736,3
39839,161,3
58748,480,3
6953,699,3
48193,939,3
40820,951,3
50364,40,3
49917,384,3
41051,595,3
87851,404,3
69796,479,3
54171,53,3
78074,150,3
72072,191,3
52446,177,3
66856,375,3
90100,811,3
61523,157,3
85089,844,3
89969,987,3
44644,709,3
30042,372,3
75552,940,3
36056,627,3
45843,783,3
50858,974,3
35595,742,3
80623,977,3
99832,83,3
3888,691,3
34778,881,3
20460,275,3
75014,224,3
17946,913,3
32022,540,3
68557,157,3
71932,342,3
14517,544,3
34688,640,3
48313,302,3
89930,716,3
67792,13,3
64071,254,3
36640,758,3
40232,177,3
78438,486,3
40864,313,3
94784,320,3
33858,203,3
91544,857,3
75041,267,3
51620,280,3
